 plane_tail_number | year |      daily_avg      
 N294JB            | 2017 |  5.0967741935483871
 N294WN            | 2016 |  5.0689655172413793
 N294WN            | 2017 |  5.5161290322580645
 N294WN            | 2018 |  5.8387096774193548
 N295WN            | 2016 |  5.3000000000000000
 N295WN            | 2017 |  5.3548387096774194
 N295WN            | 2018 |  5.3225806451612903
 N296JB            | 2016 |  5.6000000000000000
 N296JB            | 2017 |  5.5000000000000000
 N296WN            | 2016 |  5.4333333333333333
 N296WN            | 2017 |  5.5161290322580645
 N296WN            | 2018 |  5.6333333333333333
 N296WN            | 2019 |  5.7419354838709677
 N297WN            | 2016 |  5.4000000000000000
 N297WN            | 2017 |  5.5161290322580645
 N297WN            | 2018 |  5.3448275862068966
 N298JB            | 2016 |  5.5666666666666667
 N298JB            | 2017 |  5.1500000000000000
 N298JB            | 2019 |  5.8709677419354839
 N298WN            | 2016 |  5.0967741935483871
 N298WN            | 2017 |  5.0666666666666667
 N298WN            | 2018 |  6.1724137931034483
 N298WN            | 2019 |  5.5333333333333333
 N29906            | 2018 |  5.3333333333333333
 N29917            | 2016 |  5.1666666666666667
 N299WN            | 2017 |  5.1724137931034483
 N299WN            | 2018 |  5.5862068965517241
 N299WN            | 2019 |  5.4838709677419355
 N302DN            | 2017 |  5.3225806451612903
 N303DN            | 2017 |  5.0967741935483871
 N304DN            | 2017 |  5.1481481481481481
 N304JB            | 2018 |  5.1612903225806452
 N305DN            | 2017 |  5.6129032258064516
 N306JB            | 2016 |  5.0322580645161290
 N306JB            | 2018 |  5.0967741935483871
 N307JB            | 2016 |  5.2666666666666667
 N307JB            | 2017 |  5.6521739130434783
 N307JB            | 2019 |  5.6296296296296296
 N308DN            | 2017 |  5.2580645161290323
 N309JB            | 2017 |  5.5666666666666667
 N311PQ            | 2019 |  5.4333333333333333
 N312DN            | 2017 |  5.2580645161290323
 N313DN            | 2017 |  5.1111111111111111
 N314DN            | 2017 |  5.2258064516129032
 N315DN            | 2017 |  5.1333333333333333
 N317JB            | 2017 |  5.0967741935483871
 N317JB            | 2018 |  5.1200000000000000
 N317WN            | 2016 |  5.5172413793103448
 N323JB            | 2016 |  5.0333333333333333
 N324JB            | 2016 |  5.0344827586206897
 N324JB            | 2017 |  5.1935483870967742
 N326MS            | 2018 |  5.2500000000000000
 N326MS            | 2019 |  5.4333333333333333
 N328JB            | 2016 |  5.2903225806451613
 N328JB            | 2019 |  5.1379310344827586
 N329JB            | 2018 |  5.2413793103448276
 N329PQ            | 2019 |  5.2258064516129032
 N334JB            | 2016 |  5.1666666666666667
 N334JB            | 2019 |  5.3548387096774194
 N337JB            | 2018 |  5.2258064516129032
 N339JB            | 2019 |  5.3000000000000000
 N340LV            | 2016 |  5.8148148148148148
 N345SA            | 2016 |  5.6785714285714286
 N346JB            | 2017 |  5.7692307692307692
 N346JB            | 2018 |  5.3870967741935484
 N348JB            | 2019 |  5.0689655172413793
 N348PQ            | 2019 |  5.1379310344827586
 N351JB            | 2016 |  5.4285714285714286
 N351JB            | 2019 |  5.0645161290322581
 N352SW            | 2016 |  6.0666666666666667
 N353JB            | 2016 |  5.4666666666666667
 N353JB            | 2018 |  5.9666666666666667
 N353JB            | 2019 |  5.0333333333333333
 N353SW            | 2016 |  5.9285714285714286
 N354JB            | 2017 |  5.5161290322580645
 N354JB            | 2018 |  5.5714285714285714
 N354SW            | 2016 |  5.4210526315789474
 N354SW            | 2017 |  6.0000000000000000
 N355JB            | 2018 |  5.1935483870967742
 N355SW            | 2016 |  6.0000000000000000
 N356SW            | 2016 |  5.6666666666666667
 N357SW            | 2016 |  5.5000000000000000
 N357SW            | 2017 |  5.7826086956521739
 N358JB            | 2018 |  5.5333333333333333
 N358SW            | 2016 |  5.2580645161290323
 N358SW            | 2017 |  6.3448275862068966
 N359SW            | 2016 |  5.6333333333333333
 N359SW            | 2017 |  6.8000000000000000
 N360SW            | 2016 |  5.7931034482758621
 N360SW            | 2017 |  5.5454545454545455
 N361SW            | 2016 |  6.2000000000000000
 N361SW            | 2017 |  5.6666666666666667
 N362SW            | 2017 |  5.6206896551724138
 N363SW            | 2017 |  6.8064516129032258
 N364SW            | 2016 |  5.7931034482758621
 N365SW            | 2016 |  5.6551724137931034
 N366SW            | 2016 |  5.6129032258064516
 N367SW            | 2016 |  5.9655172413793103
 N368JB            | 2017 |  5.0322580645161290
 N368JB            | 2018 |  5.6666666666666667
 N368SW            | 2016 |  6.0000000000000000
 N36915            | 2016 |  5.1724137931034483
 N369SW            | 2016 |  5.8518518518518519
 N370SW            | 2016 |  5.4516129032258065
 N372SW            | 2016 |  5.2692307692307692
 N373JB            | 2017 |  5.1290322580645161
 N373SW            | 2016 |  5.1111111111111111
 N374JB            | 2017 |  5.4193548387096774
 N374JB            | 2018 |  5.9333333333333333
 N374JB            | 2019 |  5.5172413793103448
 N374SW            | 2016 |  5.7692307692307692
 N374SW            | 2017 |  6.0434782608695652
 N375JB            | 2018 |  5.7096774193548387
 N375SW            | 2016 |  5.9629629629629630
 N376SW            | 2017 |  5.4285714285714286
 N377DE            | 2018 |  5.8387096774193548
 N378SW            | 2016 |  5.3666666666666667
 N378SW            | 2017 |  5.5000000000000000
 N379SW            | 2017 |  5.6666666666666667
 N380SW            | 2016 |  5.4838709677419355
 N380SW            | 2017 |  5.7096774193548387
 N382SW            | 2016 |  5.4333333333333333
 N383SW            | 2016 |  5.4444444444444444
 N383SW            | 2017 |  6.1724137931034483
 N384SW            | 2016 |  5.4166666666666667
 N384SW            | 2017 |  5.1071428571428571
 N385SW            | 2016 |  5.3666666666666667
 N385SW            | 2017 |  5.7500000000000000
 N386SW            | 2016 |  5.4074074074074074
 N386SW            | 2017 |  5.6896551724137931
 N387SW            | 2016 |  5.5161290322580645
 N387SW            | 2017 |  5.1923076923076923
 N388SW            | 2016 |  5.7741935483870968
 N388SW            | 2017 |  5.4666666666666667
 N389SW            | 2016 |  5.4117647058823529
 N389SW            | 2017 |  5.6333333333333333
 N390SW            | 2016 |  5.7500000000000000
 N391CA            | 2017 |  5.1785714285714286
 N391SW            | 2016 |  5.7419354838709677
 N391SW            | 2017 |  5.2068965517241379
 N392SW            | 2016 |  5.6774193548387097
 N392SW            | 2017 |  5.1333333333333333
 N394SW            | 2016 |  5.9677419354838710
 N394SW            | 2017 |  5.2083333333333333
 N395SW            | 2016 |  5.9354838709677419
 N396SW            | 2016 |  5.6875000000000000
 N396SW            | 2017 |  5.5483870967741935
 N397SW            | 2016 |  5.2500000000000000
 N397SW            | 2017 |  5.5483870967741935
 N398SW            | 2016 |  5.6071428571428571
 N398SW            | 2017 |  5.1333333333333333
 N399WN            | 2016 |  5.1785714285714286
 N400WN            | 2017 |  5.2000000000000000
 N400WN            | 2018 |  5.3333333333333333
 N400WN            | 2019 |  5.6333333333333333
 N401WN            | 2016 |  5.1935483870967742
 N401WN            | 2017 |  5.7000000000000000
 N401WN            | 2018 |  5.5862068965517241
 N401WN            | 2019 |  5.4375000000000000
 N402WN            | 2017 |  5.2173913043478261
 N402WN            | 2018 |  6.3548387096774194
 N403WN            | 2016 |  5.4137931034482759
 N403WN            | 2018 |  5.2000000000000000
 N404WN            | 2016 |  5.4838709677419355
 N404WN            | 2018 |  5.5161290322580645
 N404WN            | 2019 |  5.0344827586206897
 N405WN            | 2016 |  5.3870967741935484
 N405WN            | 2017 |  6.0000000000000000
 N405WN            | 2018 |  5.5517241379310345
 N405WN            | 2019 |  5.3103448275862069
 N406WN            | 2016 |  5.5483870967741935
 N406WN            | 2018 |  5.5000000000000000
 N406WN            | 2019 |  5.3928571428571429
 N407WN            | 2016 |  5.2580645161290323
 N407WN            | 2017 |  5.6451612903225806
 N407WN            | 2018 |  5.1666666666666667
 N408WN            | 2016 |  5.5161290322580645
 N408WN            | 2017 |  5.2580645161290323
 N408WN            | 2018 |  5.7333333333333333
 N408WN            | 2019 |  5.6333333333333333
 N409WN            | 2016 |  5.2903225806451613
 N409WN            | 2017 |  5.4193548387096774
 N409WN            | 2018 |  5.8387096774193548
 N409WN            | 2019 |  5.2903225806451613
 N410WN            | 2016 |  5.3000000000000000
 N410WN            | 2017 |  5.3225806451612903
 N410WN            | 2018 |  5.0666666666666667
 N410WN            | 2019 |  5.2333333333333333
 N411WN            | 2016 |  5.1612903225806452
 N411WN            | 2017 |  5.1666666666666667
 N411WN            | 2018 |  5.8666666666666667
 N411WN            | 2019 |  5.5333333333333333
 N411YX            | 2019 |  5.1333333333333333
 N412WN            | 2016 |  5.0645161290322581
 N412WN            | 2017 |  5.1935483870967742
 N413WN            | 2016 |  5.2758620689655172
 N413WN            | 2017 |  5.4545454545454545
 N413WN            | 2018 |  5.8666666666666667
 N413WN            | 2019 |  5.4642857142857143
 N414WN            | 2016 |  5.1290322580645161
 N414WN            | 2017 |  5.1612903225806452
 N414WN            | 2018 |  5.3793103448275862
 N414WN            | 2019 |  5.6129032258064516
 N415WN            | 2017 |  5.2142857142857143
 N415WN            | 2018 |  5.2608695652173913
 N415WN            | 2019 |  5.6129032258064516
 N416SW            | 2016 |  5.4285714285714286
 N416WN            | 2016 |  5.4666666666666667
 N416WN            | 2017 |  5.2580645161290323
 N416WN            | 2018 |  5.5806451612903226
 N416WN            | 2019 |  5.3928571428571429
 N417SW            | 2017 |  5.3571428571428571
 N417SW            | 2018 |  5.5555555555555556
 N417SW            | 2019 |  5.1481481481481481
 N417WN            | 2016 |  5.5806451612903226
 N417WN            | 2017 |  5.3225806451612903
 N417WN            | 2018 |  5.8181818181818182
 N417WN            | 2019 |  5.5161290322580645
 N418SW            | 2016 |  5.6896551724137931
 N418SW            | 2017 |  5.9565217391304348
 N418SW            | 2018 |  5.4827586206896552
 N418WN            | 2016 |  5.2413793103448276
 N418WN            | 2017 |  5.6129032258064516
 N418WN            | 2018 |  6.3333333333333333
 N418WN            | 2019 |  5.3225806451612903
 N419WN            | 2016 |  5.4666666666666667
 N419WN            | 2017 |  5.2333333333333333
 N419WN            | 2018 |  5.0740740740740741
 N419WN            | 2019 |  5.2666666666666667
 N420WN            | 2018 |  5.5161290322580645
 N420WN            | 2019 |  5.3793103448275862
 N421LV            | 2016 |  5.7741935483870968
 N421LV            | 2017 |  5.2580645161290323
 N421LV            | 2018 |  6.1290322580645161
 N421LV            | 2019 |  5.1851851851851852
 N422WN            | 2017 |  5.6129032258064516
 N422WN            | 2018 |  6.4333333333333333
 N422WN            | 2019 |  5.1666666666666667
 N423SW            | 2017 |  5.7142857142857143
 N423SW            | 2018 |  6.9600000000000000
 N423WN            | 2016 |  5.0967741935483871
 N423WN            | 2017 |  5.4838709677419355
 N423WN            | 2018 |  5.8333333333333333
 N423WN            | 2019 |  5.6000000000000000
 N424WN            | 2016 |  5.2258064516129032
 N424WN            | 2017 |  5.3870967741935484
 N424WN            | 2018 |  5.8387096774193548
 N424WN            | 2019 |  5.6666666666666667
 N425LV            | 2016 |  5.4642857142857143
 N425LV            | 2017 |  5.1333333333333333
 N425LV            | 2018 |  5.4193548387096774
 N425LV            | 2019 |  5.3571428571428571
 N426SW            | 2016 |  5.8620689655172414
 N426SW            | 2017 |  5.2333333333333333
 N426SW            | 2018 |  5.1034482758620690
 N426SW            | 2019 |  5.2666666666666667
 N426WN            | 2017 |  5.6774193548387097
 N426WN            | 2018 |  5.3333333333333333
 N426WN            | 2019 |  5.0322580645161290
 N427SW            | 2016 |  5.5357142857142857
 N427SW            | 2018 |  5.6785714285714286
 N427SW            | 2019 |  5.8064516129032258
 N427WN            | 2016 |  5.3793103448275862
 N427WN            | 2017 |  5.3870967741935484
 N427WN            | 2018 |  5.7741935483870968
 N427WN            | 2019 |  5.6451612903225806
 N428WN            | 2017 |  5.1379310344827586
 N428WN            | 2018 |  5.1612903225806452
 N428WN            | 2019 |  5.7419354838709677
 N429SW            | 2016 |  5.2857142857142857
 N429SW            | 2017 |  5.4117647058823529
 N429SW            | 2019 |  5.2758620689655172
 N429WN            | 2016 |  5.0645161290322581
 N429WN            | 2017 |  5.1666666666666667
 N429WN            | 2018 |  5.5161290322580645
 N429WN            | 2019 |  5.6129032258064516
 N430SW            | 2017 |  5.5185185185185185
 N430SW            | 2018 |  5.9000000000000000
 N430SW            | 2019 |  5.2916666666666667
 N430WN            | 2016 |  5.0967741935483871
 N430WN            | 2017 |  5.4516129032258065
 N430WN            | 2018 |  5.3548387096774194
 N430WN            | 2019 |  5.4333333333333333
 N431SW            | 2016 |  5.9285714285714286
 N431SW            | 2017 |  5.5000000000000000
 N431SW            | 2018 |  5.2580645161290323
 N431SW            | 2019 |  5.2692307692307692
 N431WN            | 2017 |  5.6129032258064516
 N431WN            | 2018 |  5.1923076923076923
 N431WN            | 2019 |  5.3000000000000000
 N432SW            | 2016 |  5.4615384615384615
 N432SW            | 2017 |  5.7857142857142857
 N432SW            | 2018 |  6.2333333333333333
 N432SW            | 2019 |  5.3103448275862069
 N432WN            | 2016 |  5.0666666666666667
 N432WN            | 2017 |  5.0769230769230769
 N432WN            | 2018 |  5.9545454545454545
 N432WN            | 2019 |  6.1000000000000000
 N433LV            | 2019 |  5.1428571428571429
 N433SW            | 2016 |  5.0384615384615385
 N433SW            | 2017 |  6.0322580645161290
 N433SW            | 2018 |  6.1481481481481481
